multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,mes_es
1695,409,2021-04-03,09:09,93.0,60,AV LIBERTADOR,R01,ERROR,33.0,30.0,Abril
1700,M20 CPR,2020-12-18,09:10,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0,Diciembre
1701,99 998 68,2020-01-19,10:12,89.0,60,RUTA 9,R01,APELADA,29.0,26.0,Enero
1702,WU08 YWC,2022-08-02,19:13,80.0,40,RUTA 9,R02,PAGADA,40.0,38.0,Agosto
1707,6EVY261,2021-07-23,19:13,103.0,80,AV LIBERTADOR,,ERROR,23.0,19.0,Julio
1708,990 XYK,1932-01-01,09:10,89.0,80,AV SIEMPRE VIVA,,PAGADA,9.0,5.0,Enero
1709,RFH 373,2023-05-07,19:13,123.0,80,AV SIEMPRE VIVA,,ERROR,43.0,39.0,Mayo
1711,TL03 GOG,1932-01-01,00:00,80.0,40,AV LIBERTADOR,R01,IMPAGA,40.0,38.0,Enero
1713,M20 CPR,2020-03-30,09:10,125.0,80,AV LIBERTADOR,,IMPAGA,45.0,41.0,Marzo
1716,BP717,2020-03-08,19:14,94.0,40,AV SIEMPRE VIVA,R03,PAGADA,54.0,52.0,Marzo
1717,CD 056 01,2023-02-07,19:14,118.0,40,RUTA 9,R02,IMPAGA,78.0,76.0,Febrero
1718,409,2023-01-02,19:14,117.0,60,AV SIEMPRE VIVA,,APELADA,57.0,54.0,Enero
1720,M43 1ZW,2021-10-26,10:12,86.0,60,AV LIBERTADOR,R01,ERROR,26.0,23.0,Octubre
1724,8B90638,2021-09-14,15:02,104.0,80,AV SIEMPRE VIVA,R02,ERROR,24.0,20.0,Septiembre
1726,RFH 373,2020-06-13,15:03,110.0,60,AV LIBERTADOR,R02,IMPAGA,50.0,47.0,Junio
1729,HF 58 HXP,2020-02-14,19:15,97.0,60,RUTA 9,R01,PAGADA,37.0,34.0,Febrero
1730,RFH 373,1932-01-01,09:11,53.0,40,AV LIBERTADOR,,ERROR,13.0,11.0,Enero
1731,B 81 JKY,2020-06-14,09:11,92.0,40,AV SIEMPRE VIVA,R01,APELADA,52.0,50.0,Junio
1733,UM 96 201,2020-03-20,19:15,125.0,80,AV LIBERTADOR,R02,APELADA,45.0,41.0,Marzo
1735,AI7 OVF,2020-05-01,00:00,151.0,80,AV SIEMPRE VIVA,R02,ERROR,71.0,67.0,Mayo
1736,BP717,2021-01-23,19:15,65.0,40,AV LIBERTADOR,R03,IMPAGA,25.0,23.0,Enero
1737,81ZFJD,2023-10-06,00:00,87.0,40,AV LIBERTADOR,R03,APELADA,47.0,45.0,Octubre
1743,M VU 4688,1932-01-01,19:16,72.0,40,AV SIEMPRE VIVA,R03,ERROR,32.0,30.0,Enero
1746,HF 58 HXP,2023-10-01,00:00,112.0,40,RUTA 9,R03,PAGADA,72.0,70.0,Octubre
1748,BP717,2023-04-25,10:13,139.0,80,AV SIEMPRE VIVA,R03,IMPAGA,59.0,55.0,Abril
1749,N HZ 1002,2021-07-09,19:16,102.0,40,AV SIEMPRE VIVA,R01,APELADA,62.0,60.0,Julio
1751,GE 1466,2020-06-06,15:03,146.0,80,AV LIBERTADOR,R02,ERROR,66.0,62.0,Junio
1752,WE FLYN,2023-09-04,15:03,145.0,80,AV LIBERTADOR,R03,ERROR,65.0,61.0,Septiembre
1754,66 111 72,2023-02-19,10:14,89.0,60,AV SIEMPRE VIVA,R02,APELADA,29.0,26.0,Febrero
1755,T0Y DR,1932-01-01,10:14,97.0,80,RUTA 9,,PAGADA,17.0,13.0,Enero
1760,PIW 4215,2021-08-10,10:14,137.0,80,AV SIEMPRE VIVA,R03,ERROR,57.0,53.0,Agosto
1761,GCP332,2020-08-02,09:12,89.0,40,AV SIEMPRE VIVA,R01,APELADA,49.0,47.0,Agosto
1762,GE 1466,2021-11-04,19:16,87.0,60,AV SIEMPRE VIVA,,IMPAGA,27.0,24.0,Noviembre
1763,GCP332,2020-06-11,10:15,110.0,40,RUTA 9,R02,ERROR,70.0,68.0,Junio
1765,BHRP 770,2021-04-19,15:04,104.0,80,RUTA 9,,ERROR,24.0,20.0,Abril
1766,GN64 OTP,2022-06-28,15:04,123.0,60,AV LIBERTADOR,R01,PAGADA,63.0,60.0,Junio
1767,AWS 167,2022-10-30,10:15,128.0,80,AV LIBERTADOR,R02,APELADA,48.0,44.0,Octubre
1770,VTII AHV,2020-08-04,09:12,143.0,80,RUTA 9,R03,APELADA,63.0,59.0,Agosto
1771,OUTSTDN,2020-12-22,19:16,67.0,40,AV LIBERTADOR,,PAGADA,27.0,25.0,Diciembre
1777,81ZFJD,1932-01-01,19:17,116.0,60,AV LIBERTADOR,R01,ERROR,56.0,53.0,Enero
1778,M VU 4688,2020-09-07,19:17,84.0,60,AV SIEMPRE VIVA,,IMPAGA,24.0,21.0,Septiembre
1779,J1S1,2023-05-21,10:15,112.0,40,AV SIEMPRE VIVA,R01,ERROR,72.0,70.0,Mayo
1780,M20 CPR,1932-01-01,10:16,150.0,80,AV LIBERTADOR,R03,APELADA,70.0,66.0,Enero
1783,99 998 68,2021-07-27,19:17,91.0,80,AV LIBERTADOR,,PAGADA,11.0,7.0,Julio
1788,831 MDB,2020-03-22,10:16,105.0,80,AV SIEMPRE VIVA,R03,ERROR,25.0,21.0,Marzo
1789,RFH 373,2023-09-26,10:17,153.0,80,AV SIEMPRE VIVA,,APELADA,73.0,69.0,Septiembre
1790,CT5 B876,2023-03-24,15:05,59.0,40,AV LIBERTADOR,R03,PAGADA,19.0,17.0,Marzo
1792,CT5 B876,2021-07-09,15:05,132.0,60,AV LIBERTADOR,,IMPAGA,72.0,69.0,Julio
1793,GOOGLE,1932-01-01,19:17,129.0,80,AV LIBERTADOR,R02,ERROR,49.0,45.0,Enero
1794,6EVY261,2022-09-27,00:00,65.0,60,RUTA 9,R02,PAGADA,5.0,2.0,Septiembre
1797,99 998 68,1932-01-01,15:05,101.0,80,AV SIEMPRE VIVA,R02,IMPAGA,21.0,17.0,Enero
1798,6EVY261,1932-01-01,09:12,133.0,60,AV LIBERTADOR,,PAGADA,73.0,70.0,Enero
1801,AWS 167,2022-12-07,15:05,61.0,40,AV SIEMPRE VIVA,R03,ERROR,21.0,19.0,Diciembre
1803,GN64 OTP,2023-06-05,10:17,49.0,40,RUTA 9,,PAGADA,9.0,7.0,Junio
1804,M VU 4688,2023-03-21,09:13,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0,Marzo
1805,WE FLYN,2022-07-22,15:06,46.0,40,AV SIEMPRE VIVA,,ERROR,6.0,4.0,Julio
1806,FD 1475,1932-01-01,15:06,82.0,60,AV SIEMPRE VIVA,R03,IMPAGA,22.0,19.0,Enero
1810,99 998 68,2022-06-15,00:00,158.0,80,AV LIBERTADOR,R03,ERROR,78.0,74.0,Junio
1812,MX60 NZA,2020-08-25,15:06,83.0,60,AV LIBERTADOR,R02,APELADA,23.0,20.0,Agosto
1814,GLEN1E,2020-09-02,09:13,118.0,80,AV SIEMPRE VIVA,R01,ERROR,38.0,34.0,Septiembre
1817,VNK296 GP,2021-08-22,00:00,88.0,40,AV SIEMPRE VIVA,R02,APELADA,48.0,46.0,Agosto
1820,MX60 NZA,2023-12-29,15:07,134.0,60,RUTA 9,,PAGADA,74.0,71.0,Diciembre
1821,831 MDB,1932-01-01,19:18,95.0,40,AV LIBERTADOR,,IMPAGA,55.0,53.0,Enero
1822,GCP332,1932-01-01,09:13,101.0,80,AV LIBERTADOR,R03,APELADA,21.0,17.0,Enero
1828,810 TCH,2023-03-25,09:14,160.0,80,AV LIBERTADOR,R01,IMPAGA,80.0,76.0,Marzo
1831,OUTSTDN,2020-10-30,15:07,137.0,60,RUTA 9,R02,ERROR,77.0,74.0,Octubre
1832,J1S1,2022-05-31,09:14,48.0,40,RUTA 9,R02,APELADA,8.0,6.0,Mayo
1833,M VU 4688,2022-10-30,00:00,74.0,60,RUTA 9,R01,APELADA,14.0,11.0,Octubre
1840,3646 HBH,1932-01-01,09:15,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0,Enero
1841,DK 414 N,2021-04-01,09:15,124.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,61.0,Abril
1842,831 MDB,2020-09-22,09:15,98.0,40,AV LIBERTADOR,,ERROR,58.0,56.0,Septiembre
1845,W326 AVE,1932-01-01,09:15,78.0,60,AV LIBERTADOR,R03,PAGADA,18.0,15.0,Enero
1847,BHRP 770,2021-04-07,09:16,67.0,40,RUTA 9,R03,APELADA,27.0,25.0,Abril
1848,DK 414 N,2020-05-28,09:16,81.0,40,AV SIEMPRE VIVA,R01,PAGADA,41.0,39.0,Mayo
1851,HAMSTUR,2021-11-13,19:19,95.0,40,AV LIBERTADOR,R01,ERROR,55.0,53.0,Noviembre
1852,810 TCH,2022-06-02,09:16,70.0,40,AV LIBERTADOR,,APELADA,30.0,28.0,Junio
1853,HF 3461,2021-07-16,00:00,79.0,60,AV SIEMPRE VIVA,,PAGADA,19.0,16.0,Julio
1854,YLO8 WUE,2020-02-01,10:19,98.0,80,AV LIBERTADOR,R02,IMPAGA,18.0,14.0,Febrero
1855,T0Y DR,1932-01-01,09:16,105.0,60,AV SIEMPRE VIVA,R01,ERROR,45.0,42.0,Enero
1857,GCP332,1932-01-01,00:00,159.0,80,RUTA 9,R01,IMPAGA,79.0,75.0,Enero
1861,CD 056 01,2022-05-18,15:07,120.0,60,RUTA 9,R03,IMPAGA,60.0,57.0,Mayo
1863,WU 341 A,1932-01-01,00:00,123.0,60,AV SIEMPRE VIVA,R01,PAGADA,63.0,60.0,Enero
1865,M VU 4688,2023-02-25,00:00,88.0,60,AV SIEMPRE VIVA,R02,IMPAGA,28.0,25.0,Febrero
1866,GLEN1E,2020-03-02,15:07,122.0,60,RUTA 9,,IMPAGA,62.0,59.0,Marzo
1867,GN64 OTP,1932-01-01,00:00,44.0,40,AV LIBERTADOR,R01,ERROR,4.0,2.0,Enero
1872,GCP332,2021-02-28,15:08,96.0,40,RUTA 9,R03,ERROR,56.0,54.0,Febrero
1876,VTII AHV,2022-11-20,00:00,110.0,60,AV LIBERTADOR,R03,PAGADA,50.0,47.0,Noviembre
1878,AWS 167,1932-01-01,10:20,144.0,80,AV LIBERTADOR,R01,PAGADA,64.0,60.0,Enero
1880,UW3932,2020-09-04,15:08,96.0,40,AV LIBERTADOR,R01,ERROR,56.0,54.0,Septiembre
1887,810 TCH,2023-02-14,00:00,91.0,80,AV LIBERTADOR,,PAGADA,11.0,7.0,Febrero
1892,WU 341 A,2023-04-15,19:20,109.0,80,AV LIBERTADOR,R01,IMPAGA,29.0,25.0,Abril
1894,RFH 373,1932-01-01,09:18,75.0,40,AV LIBERTADOR,R03,ERROR,35.0,33.0,Enero
1899,PIW 4215,1932-01-01,00:00,93.0,80,RUTA 9,R02,IMPAGA,13.0,9.0,Enero
1901,B 81 JKY,2023-10-15,00:00,75.0,60,AV LIBERTADOR,R01,APELADA,15.0,12.0,Octubre
1904,M43 1ZW,2021-05-23,00:00,66.0,40,AV SIEMPRE VIVA,,APELADA,26.0,24.0,Mayo
1907,29 999 61,1932-01-01,10:20,157.0,80,RUTA 9,R03,IMPAGA,77.0,73.0,Enero
1910,HAMSTUR,2020-09-16,19:21,111.0,40,AV LIBERTADOR,R03,APELADA,71.0,69.0,Septiembre
1912,8B90638,1932-01-01,00:00,112.0,60,AV LIBERTADOR,,IMPAGA,52.0,49.0,Enero
1914,HF 58 HXP,2023-02-07,00:00,78.0,40,AV LIBERTADOR,R01,PAGADA,38.0,36.0,Febrero
1915,M VU 4688,2022-06-01,15:10,79.0,60,AV SIEMPRE VIVA,R02,APELADA,19.0,16.0,Junio
1918,831 MDB,2022-05-28,19:21,104.0,80,AV LIBERTADOR,,IMPAGA,24.0,20.0,Mayo
1919,TL03 GOG,1932-01-01,19:21,83.0,40,RUTA 9,R02,IMPAGA,43.0,41.0,Enero
1920,GN64 OTP,2022-06-18,15:10,99.0,80,AV SIEMPRE VIVA,R02,IMPAGA,19.0,15.0,Junio
1921,M43 1ZW,1932-01-01,09:19,105.0,60,AV SIEMPRE VIVA,R03,PAGADA,45.0,42.0,Enero
1922,INTIGR8,2023-06-05,00:00,74.0,40,AV LIBERTADOR,,APELADA,34.0,32.0,Junio
1924,M20 CPR,2022-08-28,00:00,116.0,60,AV SIEMPRE VIVA,R01,ERROR,56.0,53.0,Agosto
1927,M20 CPR,2020-07-28,09:20,155.0,80,AV LIBERTADOR,,IMPAGA,75.0,71.0,Julio
1934,WU08 YWC,2022-06-01,15:10,159.0,80,AV LIBERTADOR,R02,ERROR,79.0,75.0,Junio
1935,T0Y DR,1932-01-01,10:21,102.0,60,AV SIEMPRE VIVA,,PAGADA,42.0,39.0,Enero
1936,GOOGLE,2021-08-20,09:20,129.0,80,AV LIBERTADOR,R02,IMPAGA,49.0,45.0,Agosto
1939,BB 8986,2023-01-23,19:21,101.0,60,RUTA 9,,ERROR,41.0,38.0,Enero
1943,DK 414 N,1932-01-01,10:22,100.0,40,AV SIEMPRE VIVA,R03,PAGADA,60.0,58.0,Enero
1944,WU08 YWC,1932-01-01,09:20,77.0,40,AV SIEMPRE VIVA,,ERROR,37.0,35.0,Enero
1947,RFH 373,2023-05-21,19:22,74.0,60,AV SIEMPRE VIVA,R03,IMPAGA,14.0,11.0,Mayo
1948,CT5 B876,1932-01-01,19:22,155.0,80,RUTA 9,R01,APELADA,75.0,71.0,Enero
1951,41 RS TZ,2020-12-14,19:22,116.0,40,RUTA 9,R01,ERROR,76.0,74.0,Diciembre
1953,FVIO UHP,1932-01-01,09:20,115.0,60,AV SIEMPRE VIVA,R03,IMPAGA,55.0,52.0,Enero
1954,AWS 167,2022-03-09,15:11,150.0,80,RUTA 9,R03,ERROR,70.0,66.0,Marzo
1955,0695 DVH,2021-12-05,19:23,139.0,60,AV LIBERTADOR,R01,PAGADA,79.0,76.0,Diciembre
1956,VY 90 540,2022-06-21,00:00,46.0,40,RUTA 9,R02,ERROR,6.0,4.0,Junio
1958,GCP332,2021-06-07,00:00,124.0,80,AV LIBERTADOR,R01,APELADA,44.0,40.0,Junio
1968,OUTSTDN,2022-02-21,00:00,117.0,80,AV LIBERTADOR,R03,ERROR,37.0,33.0,Febrero
1970,VY 90 540,2022-02-13,09:21,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0,Febrero
1977,409,2020-02-17,00:00,87.0,40,AV LIBERTADOR,R03,ERROR,47.0,45.0,Febrero
1979,HAMSTUR,2021-01-23,10:23,107.0,40,RUTA 9,R02,APELADA,67.0,65.0,Enero
1981,GN64 OTP,2021-05-03,10:23,107.0,40,AV LIBERTADOR,R01,PAGADA,67.0,65.0,Mayo
1984,AWS 167,1932-01-01,15:11,78.0,40,AV LIBERTADOR,R03,APELADA,38.0,36.0,Enero
1985,M43 1ZW,1932-01-01,19:25,137.0,80,AV SIEMPRE VIVA,R01,ERROR,57.0,53.0,Enero
1989,W326 AVE,2022-10-12,15:12,109.0,40,AV LIBERTADOR,R03,APELADA,69.0,67.0,Octubre
1990,BB 8986,1932-01-01,10:23,121.0,80,AV SIEMPRE VIVA,,ERROR,41.0,37.0,Enero
1999,X IIUME,2021-01-01,10:24,131.0,80,AV LIBERTADOR,R02,ERROR,51.0,47.0,Enero
2000,CT5 B876,2021-06-20,19:25,86.0,40,RUTA 9,R01,APELADA,46.0,44.0,Junio
2002,HF 3461,2021-04-10,10:24,100.0,80,RUTA 9,R01,APELADA,20.0,16.0,Abril
2003,0695 DVH,1932-01-01,19:26,154.0,80,RUTA 9,R01,APELADA,74.0,70.0,Enero
2005,810 TCH,2021-08-18,09:22,64.0,40,AV SIEMPRE VIVA,R01,APELADA,24.0,22.0,Agosto
2007,8B90638,1932-01-01,15:12,84.0,60,RUTA 9,R01,ERROR,24.0,21.0,Enero
2008,W326 AVE,2022-09-19,15:13,93.0,60,AV LIBERTADOR,R02,APELADA,33.0,30.0,Septiembre
2009,3646 HBH,2023-03-05,00:00,120.0,60,AV SIEMPRE VIVA,R02,IMPAGA,60.0,57.0,Marzo
2010,831 MDB,2021-04-25,00:00,75.0,40,RUTA 9,R03,APELADA,35.0,33.0,Abril
2011,990 XYK,2020-07-18,09:22,118.0,80,RUTA 9,R03,IMPAGA,38.0,34.0,Julio
2012,N HZ 1002,2021-05-05,19:26,128.0,80,RUTA 9,R01,IMPAGA,48.0,44.0,Mayo
2014,AWS 167,2021-03-15,15:13,159.0,80,AV LIBERTADOR,R01,IMPAGA,79.0,75.0,Marzo
2017,M43 1ZW,2023-09-19,00:00,122.0,80,RUTA 9,R03,ERROR,42.0,38.0,Septiembre
2019,UM 96 201,2023-06-23,09:22,112.0,40,AV SIEMPRE VIVA,R02,APELADA,72.0,70.0,Junio
2020,99 998 68,2023-12-16,19:27,89.0,40,AV LIBERTADOR,,ERROR,49.0,47.0,Diciembre
2021,AWS 167,1932-01-01,19:27,51.0,40,AV SIEMPRE VIVA,R01,PAGADA,11.0,9.0,Enero
2022,810 TCH,1932-01-01,00:00,81.0,60,AV LIBERTADOR,R02,IMPAGA,21.0,18.0,Enero
2023,INTIGR8,1932-01-01,19:27,105.0,60,AV SIEMPRE VIVA,R02,ERROR,45.0,42.0,Enero
2026,HK 06 YMX,1932-01-01,19:27,116.0,40,RUTA 9,,ERROR,76.0,74.0,Enero
2029,66 111 72,1932-01-01,09:23,115.0,80,AV LIBERTADOR,,PAGADA,35.0,31.0,Enero
2032,GE 1466,1932-01-01,00:00,106.0,80,AV LIBERTADOR,R03,ERROR,26.0,22.0,Enero
2033,CBM UK,1932-01-01,15:13,85.0,60,AV LIBERTADOR,R01,PAGADA,25.0,22.0,Enero
2036,3646 HBH,2020-10-19,09:23,86.0,40,RUTA 9,R01,ERROR,46.0,44.0,Octubre
2040,FD 1475,1932-01-01,19:28,97.0,60,AV SIEMPRE VIVA,R01,IMPAGA,37.0,34.0,Enero
2042,X IIUME,2022-09-11,09:23,81.0,60,AV LIBERTADOR,R01,PAGADA,21.0,18.0,Septiembre
2044,66 111 72,1932-01-01,09:24,155.0,80,AV SIEMPRE VIVA,R02,IMPAGA,75.0,71.0,Enero
2050,0695 DVH,2023-07-05,15:14,116.0,60,AV LIBERTADOR,R01,IMPAGA,56.0,53.0,Julio
2052,409,2022-05-10,10:25,108.0,60,AV SIEMPRE VIVA,R01,ERROR,48.0,45.0,Mayo
2055,W326 AVE,1932-01-01,19:28,159.0,80,AV LIBERTADOR,R01,IMPAGA,79.0,75.0,Enero
2060,VNK296 GP,2023-10-26,19:29,149.0,80,RUTA 9,R02,PAGADA,69.0,65.0,Octubre
2061,41 RS TZ,2022-06-10,10:25,44.0,40,RUTA 9,,ERROR,4.0,2.0,Junio
2065,PIW 4215,2020-07-31,09:25,85.0,60,AV LIBERTADOR,R01,PAGADA,25.0,22.0,Julio
2074,GN64 OTP,2020-05-13,19:29,95.0,80,RUTA 9,R02,ERROR,15.0,11.0,Mayo
2075,CT5 B876,1932-01-01,19:29,103.0,80,AV LIBERTADOR,R02,PAGADA,23.0,19.0,Enero
2078,N HZ 1002,2021-01-06,19:30,111.0,60,AV SIEMPRE VIVA,R01,IMPAGA,51.0,48.0,Enero
2081,BM 351,2023-01-22,00:00,96.0,60,AV LIBERTADOR,R03,APELADA,36.0,33.0,Enero
2082,VY 90 540,2022-06-01,09:25,58.0,40,AV SIEMPRE VIVA,R02,ERROR,18.0,16.0,Junio
2085,831 MDB,2022-08-19,00:00,101.0,40,RUTA 9,,IMPAGA,61.0,59.0,Agosto
2088,B 81 JKY,2020-07-02,15:15,107.0,80,AV LIBERTADOR,R01,PAGADA,27.0,23.0,Julio
2091,41 RS TZ,2021-03-01,19:30,85.0,80,AV LIBERTADOR,R03,APELADA,5.0,1.0,Marzo
2093,CBM UK,2022-12-31,09:26,87.0,80,AV LIBERTADOR,R01,ERROR,7.0,3.0,Diciembre
2100,GN64 OTP,1932-01-01,15:16,51.0,40,RUTA 9,R01,ERROR,11.0,9.0,Enero
2102,810 TCH,2023-12-25,15:16,60.0,40,AV LIBERTADOR,R01,PAGADA,20.0,18.0,Diciembre
2107,BB 8986,2021-09-29,10:27,91.0,80,RUTA 9,R02,APELADA,11.0,7.0,Septiembre
2108,RFH 373,2022-04-14,10:27,100.0,60,RUTA 9,R01,ERROR,40.0,37.0,Abril
2109,AWS 167,2022-11-16,00:00,73.0,40,AV LIBERTADOR,R03,IMPAGA,33.0,31.0,Noviembre
2110,WE FLYN,1932-01-01,09:27,116.0,60,AV LIBERTADOR,R01,IMPAGA,56.0,53.0,Enero
2112,HK 06 YMX,1932-01-01,10:27,148.0,80,AV SIEMPRE VIVA,R03,APELADA,68.0,64.0,Enero
2113,BP717,1932-01-01,09:27,92.0,40,RUTA 9,,ERROR,52.0,50.0,Enero
2114,CBM UK,2021-06-08,10:27,111.0,80,AV LIBERTADOR,,PAGADA,31.0,27.0,Junio
2115,GLEN1E,1932-01-01,00:00,89.0,60,AV LIBERTADOR,R02,ERROR,29.0,26.0,Enero
2118,FD 1475,2022-01-27,00:00,106.0,60,AV LIBERTADOR,R01,IMPAGA,46.0,43.0,Enero
2120,29 999 61,2022-08-03,09:27,139.0,60,RUTA 9,R02,APELADA,79.0,76.0,Agosto
2123,J1S1,2021-04-06,19:30,44.0,40,AV SIEMPRE VIVA,R01,IMPAGA,4.0,2.0,Abril
2128,6NCE831,2021-12-28,09:27,141.0,80,AV SIEMPRE VIVA,R02,IMPAGA,61.0,57.0,Diciembre
2130,831 MDB,2021-09-20,00:00,90.0,60,RUTA 9,R01,ERROR,30.0,27.0,Septiembre
2135,409,2021-12-15,00:00,45.0,40,RUTA 9,R02,APELADA,5.0,3.0,Diciembre
2141,HK 06 YMX,2022-03-15,10:29,149.0,80,AV LIBERTADOR,R01,IMPAGA,69.0,65.0,Marzo
2146,YLO8 WUE,2023-12-25,00:00,113.0,40,AV LIBERTADOR,R03,IMPAGA,73.0,71.0,Diciembre
2147,66 111 72,2021-01-20,00:00,93.0,40,AV LIBERTADOR,R02,ERROR,53.0,51.0,Enero
2149,INTIGR8,1932-01-01,19:31,72.0,60,AV SIEMPRE VIVA,R01,PAGADA,12.0,9.0,Enero
2151,HAMSTUR,1932-01-01,10:30,134.0,80,RUTA 9,R02,APELADA,54.0,50.0,Enero
2152,GN64 OTP,1932-01-01,00:00,56.0,40,AV SIEMPRE VIVA,R01,ERROR,16.0,14.0,Enero
2154,FD 1475,2020-04-21,10:30,82.0,60,RUTA 9,R02,PAGADA,22.0,19.0,Abril
2156,AI7 OVF,1932-01-01,09:28,113.0,80,AV LIBERTADOR,R02,ERROR,33.0,29.0,Enero
2157,RFH 373,2020-11-24,19:31,115.0,80,AV SIEMPRE VIVA,R03,ERROR,35.0,31.0,Noviembre
2160,PIW 4215,2021-01-17,00:00,136.0,60,AV LIBERTADOR,R02,APELADA,76.0,73.0,Enero
2161,VY 90 540,2021-05-15,10:30,95.0,40,AV LIBERTADOR,R01,ERROR,55.0,53.0,Mayo
2167,WU 341 A,2020-12-12,19:32,103.0,40,AV LIBERTADOR,R02,ERROR,63.0,61.0,Diciembre
2170,BB 8986,2023-05-07,09:29,97.0,80,AV LIBERTADOR,R02,APELADA,17.0,13.0,Mayo
2174,INTIGR8,2022-07-12,09:30,104.0,40,RUTA 9,R03,ERROR,64.0,62.0,Julio
2175,8B90638,2020-10-16,19:32,114.0,40,AV LIBERTADOR,R03,IMPAGA,74.0,72.0,Octubre
2180,BHRP 770,2022-09-04,09:30,79.0,40,AV LIBERTADOR,R03,ERROR,39.0,37.0,Septiembre
2181,UM 96 201,2021-06-07,19:33,116.0,40,AV SIEMPRE VIVA,R01,ERROR,76.0,74.0,Junio
2182,990 XYK,2021-04-17,19:33,123.0,80,RUTA 9,R01,IMPAGA,43.0,39.0,Abril
2185,GOOGLE,2022-05-18,10:31,144.0,80,AV LIBERTADOR,,ERROR,64.0,60.0,Mayo
2186,M43 1ZW,2022-05-28,15:17,115.0,40,AV LIBERTADOR,,ERROR,75.0,73.0,Mayo
2188,X IIUME,2022-01-23,15:18,129.0,80,AV LIBERTADOR,R02,IMPAGA,49.0,45.0,Enero
2192,589222,2024-01-11,10:31,89.0,60,AV SIEMPRE VIVA,R02,PAGADA,29.0,26.0,Enero
2195,409,1932-01-01,19:34,99.0,80,RUTA 9,R01,PAGADA,19.0,15.0,Enero
2196,6NCE831,2021-03-10,00:00,88.0,40,AV SIEMPRE VIVA,R03,ERROR,48.0,46.0,Marzo
2197,VTII AHV,2021-07-18,10:31,116.0,40,RUTA 9,R01,APELADA,76.0,74.0,Julio
2198,81ZFJD,2021-12-17,09:30,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0,Diciembre
2199,3646 HBH,2020-03-26,10:31,145.0,80,AV LIBERTADOR,,PAGADA,65.0,61.0,Marzo
2201,0695 DVH,2021-05-11,10:32,112.0,80,AV LIBERTADOR,R02,IMPAGA,32.0,28.0,Mayo
2202,MX60 NZA,2021-12-18,09:30,96.0,40,RUTA 9,R02,IMPAGA,56.0,54.0,Diciembre
2203,M20 CPR,1932-01-01,15:18,133.0,80,RUTA 9,,APELADA,53.0,49.0,Enero
2205,6NCE831,2020-07-05,10:32,103.0,80,AV LIBERTADOR,R02,PAGADA,23.0,19.0,Julio
2206,M20 CPR,1932-01-01,19:34,68.0,60,AV SIEMPRE VIVA,,ERROR,8.0,5.0,Enero
2213,M43 1ZW,2023-02-08,00:00,108.0,80,AV LIBERTADOR,R01,IMPAGA,28.0,24.0,Febrero
2217,BP717,2023-07-12,09:31,97.0,80,AV LIBERTADOR,R02,APELADA,17.0,13.0,Julio
2225,HF 3461,1932-01-01,10:33,81.0,60,RUTA 9,R03,PAGADA,21.0,18.0,Enero
2226,UM 96 201,2021-07-08,00:00,106.0,40,AV LIBERTADOR,R02,PAGADA,66.0,64.0,Julio
2230,GOOGLE,2023-03-13,09:31,115.0,40,AV SIEMPRE VIVA,,PAGADA,75.0,73.0,Marzo
2236,409,2023-05-22,19:36,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0,Mayo
2237,M PX 9357,2020-12-09,15:19,84.0,60,AV LIBERTADOR,R01,APELADA,24.0,21.0,Diciembre
2239,J1S1,1932-01-01,09:31,127.0,80,AV LIBERTADOR,R03,APELADA,47.0,43.0,Enero
2241,HAMSTUR,2020-06-14,09:32,120.0,80,AV LIBERTADOR,,IMPAGA,40.0,36.0,Junio
2243,99 998 68,2021-04-23,00:00,75.0,60,RUTA 9,R01,PAGADA,15.0,12.0,Abril
2244,RFH 373,1932-01-01,19:36,44.0,40,AV SIEMPRE VIVA,,PAGADA,4.0,2.0,Enero
2245,99 998 68,2022-09-28,10:33,91.0,40,AV LIBERTADOR,R02,IMPAGA,51.0,49.0,Septiembre
2246,FVIO UHP,2022-02-23,00:00,110.0,60,AV SIEMPRE VIVA,,ERROR,50.0,47.0,Febrero
2247,WU08 YWC,2020-05-03,15:19,74.0,60,AV SIEMPRE VIVA,R03,IMPAGA,14.0,11.0,Mayo
2248,BM 351,2021-08-12,15:19,112.0,60,RUTA 9,R03,PAGADA,52.0,49.0,Agosto
2250,INTIGR8,2021-01-23,10:34,117.0,40,AV SIEMPRE VIVA,R03,ERROR,77.0,75.0,Enero
2255,6EVY261,2022-11-21,00:00,99.0,80,AV LIBERTADOR,R02,APELADA,19.0,15.0,Noviembre
2260,VNK296 GP,2021-04-16,10:34,126.0,60,AV LIBERTADOR,R02,PAGADA,66.0,63.0,Abril
2261,66 111 72,1932-01-01,15:20,136.0,80,AV LIBERTADOR,R02,PAGADA,56.0,52.0,Enero
